"day","rider","rank","time","bonus","penalty","start_location","start_country_code","start_country_name","finish_location","finish_country_code","finish_country_name","length","type","name","team"
"2023-07-11",93,68,15185,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Cyril Barthe","GROUPAMA-FDJ"
"2023-07-11",222,69,15185,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jonas Abrahamsen","UNO-X MOBILITY"
"2023-07-11",98,70,15185,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Clément Russo","GROUPAMA-FDJ"
"2023-07-11",25,71,15197,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Valentin Paret Peintre","SOUDAL QUICK-STEP"
"2023-07-11",118,72,15198,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Matteo Trentin","TUDOR PRO CYCLING TEAM"
"2023-07-11",122,73,15198,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Edward Dunbar","TEAM JAYCO ALULA"
"2023-07-11",61,74,15198,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Geraint Thomas","INEOS GRENADIERS"
"2023-07-11",177,75,15198,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Mike Teunissen","XDS ASTANA TEAM"
"2023-07-11",108,76,15201,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Emiel Verstrynge","ALPECIN-DECEUNINCK"
"2023-07-11",14,77,15214,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Victor Campenaerts","TEAM VISMA | LEASE A BIKE"
"2023-07-11",84,78,15231,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Quinn Simmons","LIDL-TREK"
"2023-07-11",42,79,15231,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Louis Barre","INTERMARCHÉ - WANTY"
"2023-07-11",145,80,15261,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Ivan Garcia Cortina","MOVISTAR TEAM"
"2023-07-11",132,81,15281,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Amaury Capiot","ARKEA-B&B HOTELS"
"2023-07-11",46,82,15281,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jonas Rutsch","INTERMARCHÉ - WANTY"
"2023-07-11",136,83,15281,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Mathis Le Berre","ARKEA-B&B HOTELS"
"2023-07-11",201,84,15281,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Michael Woods","ISRAEL - PREMIER TECH"
"2023-07-11",152,85,15281,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Bruno Armirail","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-11",168,86,15281,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Damien Touze","COFIDIS"
"2023-07-11",87,87,15287,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jasper Stuyven","LIDL-TREK"
"2023-07-11",218,88,15287,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Brent Van Moer","LOTTO"
"2023-07-11",181,89,15287,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Steff Cras","TOTALENERGIES"
"2023-07-11",97,90,15287,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Paul Penhoet","GROUPAMA-FDJ"
"2023-07-11",178,91,15287,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Simone Velasco","XDS ASTANA TEAM"
"2023-07-11",148,92,15287,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Einer Rubio Reyes","MOVISTAR TEAM"
"2023-07-11",227,93,15309,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Andreas Leknessund","UNO-X MOBILITY"
"2023-07-11",83,94,15310,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Thibau Nys","LIDL-TREK"
"2023-07-11",32,95,15333,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Vincenzo Albanese","EF EDUCATION - EASYPOST"
"2023-07-11",75,96,15333,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Laurence Pithie","RED BULL - BORA - HANSGROHE"
"2023-07-11",74,97,15333,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Gianni Moscon","RED BULL - BORA - HANSGROHE"
"2023-07-11",144,98,15352,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Nelson Oliveira","MOVISTAR TEAM"
"2023-07-11",2,99,15352,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Joao Almeida","UAE TEAM EMIRATES XRG"
"2023-07-11",107,100,15356,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Gianni Vermeersch","ALPECIN-DECEUNINCK"
"2023-07-11",103,101,15356,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Kaden Groves","ALPECIN-DECEUNINCK"
"2023-07-11",223,102,15398,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Magnus Cort Nielsen","UNO-X MOBILITY"
"2023-07-11",105,103,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jonas Rickaert","ALPECIN-DECEUNINCK"
"2023-07-11",12,104,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Edoardo Affini","TEAM VISMA | LEASE A BIKE"
"2023-07-11",166,105,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Dylan Teuns","COFIDIS"
"2023-07-11",127,106,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Elmar Reinders","TEAM JAYCO ALULA"
"2023-07-11",48,107,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Georg Zimmermann","INTERMARCHÉ - WANTY"
"2023-07-11",45,108,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Laurenz Rex","INTERMARCHÉ - WANTY"
"2023-07-11",24,109,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Tim Merlier","SOUDAL QUICK-STEP"
"2023-07-11",27,110,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Bert Van Lerberghe","SOUDAL QUICK-STEP"
"2023-07-11",5,111,15445,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Pavel Sivakov","UAE TEAM EMIRATES XRG"
"2023-07-11",205,112,15462,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Matis Louvel","ISRAEL - PREMIER TECH"
"2023-07-11",207,113,15462,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Krists Neilands","ISRAEL - PREMIER TECH"
"2023-07-11",206,114,15462,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Alexey Lutsenko","ISRAEL - PREMIER TECH"
"2023-07-11",196,115,15483,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Niklas Märkl","TEAM PICNIC POSTNL"
"2023-07-11",123,116,15514,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Luke Durbridge","TEAM JAYCO ALULA"
"2023-07-11",125,117,15532,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Luka Mezgec","TEAM JAYCO ALULA"
"2023-07-11",56,118,15532,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Matej Mohoric","BAHRAIN VICTORIOUS"
"2023-07-11",57,119,15532,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Robert Stannard","BAHRAIN VICTORIOUS"
"2023-07-11",51,120,15532,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Santiago Buitrago","BAHRAIN VICTORIOUS"
"2023-07-11",124,121,15532,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Dylan Groenewegen","TEAM JAYCO ALULA"
"2023-07-11",163,122,15548,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Bryan Coquard","COFIDIS"
"2023-07-11",187,123,15568,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Anthony Turgis","TOTALENERGIES"
"2023-07-11",188,124,15568,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Matteo Vercher","TOTALENERGIES"
"2023-07-11",4,125,15568,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Nils Politt","UAE TEAM EMIRATES XRG"
"2023-07-11",202,126,15584,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Pascal Ackermann","ISRAEL - PREMIER TECH"
"2023-07-11",216,127,15584,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Eduardo Sepulveda","LOTTO"
"2023-07-11",33,128,15584,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Kasper Asgreen","EF EDUCATION - EASYPOST"
"2023-07-11",165,129,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Alexis Renard","COFIDIS"
"2023-07-11",204,130,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Guillaume Boivin","ISRAEL - PREMIER TECH"
"2023-07-11",208,131,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jake Stewart","ISRAEL - PREMIER TECH"
"2023-07-11",171,132,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Harold Tejada","XDS ASTANA TEAM"
"2023-07-11",115,133,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Fabian Lienhard","TUDOR PRO CYCLING TEAM"
"2023-07-11",102,134,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Silvan Dillier","ALPECIN-DECEUNINCK"
"2023-07-11",128,135,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Mauro Schmid","TEAM JAYCO ALULA"
"2023-07-11",114,136,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Marc Hirschi","TUDOR PRO CYCLING TEAM"
"2023-07-11",203,137,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Joseph Blackmore","ISRAEL - PREMIER TECH"
"2023-07-11",162,138,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Alex Aranburu","COFIDIS"
"2023-07-11",77,139,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Danny Van Poppel","RED BULL - BORA - HANSGROHE"
"2023-07-11",58,140,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Fred Wright","BAHRAIN VICTORIOUS"
"2023-07-11",52,141,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Phil Bauhaus","BAHRAIN VICTORIOUS"
"2023-07-11",53,142,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Kamil Gradek","BAHRAIN VICTORIOUS"
"2023-07-11",214,143,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jarrad Drizners","LOTTO"
"2023-07-11",126,144,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Luke Plapp","TEAM JAYCO ALULA"
"2023-07-11",215,145,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Sébastien Grignard","LOTTO"
"2023-07-11",217,146,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Lennert Van Eetvelt","LOTTO"
"2023-07-11",134,147,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Arnaud Demare","ARKEA-B&B HOTELS"
"2023-07-11",38,148,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Marijn Van Den Berg","EF EDUCATION - EASYPOST"
"2023-07-11",143,149,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Pablo Castrillo Zapater","MOVISTAR TEAM"
"2023-07-11",142,150,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","William Barta","MOVISTAR TEAM"
"2023-07-11",117,151,15592,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Michael Storer","TUDOR PRO CYCLING TEAM"
"2023-07-11",63,152,15608,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Tobias Foss","INEOS GRENADIERS"
"2023-07-11",175,153,15608,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Yevgeniy Fedorov","XDS ASTANA TEAM"
"2023-07-11",55,154,15617,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Lenny Martinez","BAHRAIN VICTORIOUS"
"2023-07-11",76,155,15618,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Mick Van Dijke","RED BULL - BORA - HANSGROHE"
"2023-07-11",193,156,15621,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Pavel Bittner","TEAM PICNIC POSTNL"
"2023-07-11",43,157,15621,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Vito Braet","INTERMARCHÉ - WANTY"
"2023-07-11",197,158,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Tim Naberman","TEAM PICNIC POSTNL"
"2023-07-11",195,159,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Tobias Lund Andresen","TEAM PICNIC POSTNL"
"2023-07-11",173,160,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Cees Bol","XDS ASTANA TEAM"
"2023-07-11",172,161,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Davide Ballerini","XDS ASTANA TEAM"
"2023-07-11",68,162,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Samuel Watson","INEOS GRENADIERS"
"2023-07-11",92,163,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Lewis Askey","GROUPAMA-FDJ"
"2023-07-11",37,164,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Michael Valgren","EF EDUCATION - EASYPOST"
"2023-07-11",167,165,15635,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Benjamin Thomas","COFIDIS"
"2023-07-11",224,166,15755,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Stian Edvardsen-Fredheim","UNO-X MOBILITY"
"2023-07-11",112,167,15755,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Alberto Dainese","TUDOR PRO CYCLING TEAM"
"2023-07-11",47,168,15782,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Roel Van Sintmaartensdijk","INTERMARCHÉ - WANTY"
"2023-07-11",44,169,15782,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Hugo Page","INTERMARCHÉ - WANTY"
"2023-07-11",41,170,15782,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Biniam Girmay","INTERMARCHÉ - WANTY"
"2023-07-11",113,171,15782,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Marco Haller","TUDOR PRO CYCLING TEAM"
"2023-07-11",228,172,15782,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Soren Waerenskjold","UNO-X MOBILITY"
"2023-07-11",73,173,15782,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jordi Meeus","RED BULL - BORA - HANSGROHE"
"2023-07-11",81,174,15782,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Jonathan Milan","LIDL-TREK"
"2023-07-11",211,175,15793,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Arnaud De Lie","LOTTO"
"2023-07-11",82,176,15799,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Simone Consonni","LIDL-TREK"
"2023-07-11",88,177,15799,0,0,"Saint-Malo","FRA","France","Mûr-De-Bretagne Guerlédan","FRA","France","197.0","hilly","Edward Theuns","LIDL-TREK"
"2023-07-12",81,1,13826,10,10,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Jonathan Milan","LIDL-TREK"
"2023-07-12",17,2,13826,6,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Wout Van Aert","TEAM VISMA | LEASE A BIKE"
"2023-07-12",103,3,13826,4,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Kaden Groves","ALPECIN-DECEUNINCK"
"2023-07-12",202,4,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Pascal Ackermann","ISRAEL - PREMIER TECH"
"2023-07-12",211,5,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Arnaud De Lie","LOTTO"
"2023-07-12",195,6,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Tobias Lund Andresen","TEAM PICNIC POSTNL"
"2023-07-12",163,7,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Bryan Coquard","COFIDIS"
"2023-07-12",112,8,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Alberto Dainese","TUDOR PRO CYCLING TEAM"
"2023-07-12",32,9,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Vincenzo Albanese","EF EDUCATION - EASYPOST"
"2023-07-12",224,10,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Stian Edvardsen-Fredheim","UNO-X MOBILITY"
"2023-07-12",77,11,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Danny Van Poppel","RED BULL - BORA - HANSGROHE"
"2023-07-12",52,12,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Phil Bauhaus","BAHRAIN VICTORIOUS"
"2023-07-12",92,13,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Lewis Askey","GROUPAMA-FDJ"
"2023-07-12",158,14,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Bastien Tronchon","DECATHLON AG2R LA MONDIALE TEAM"
"2023-07-12",68,15,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Samuel Watson","INEOS GRENADIERS"
"2023-07-12",124,16,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Dylan Groenewegen","TEAM JAYCO ALULA"
"2023-07-12",187,17,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Anthony Turgis","TOTALENERGIES"
"2023-07-12",173,18,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Cees Bol","XDS ASTANA TEAM"
"2023-07-12",41,19,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Biniam Girmay","INTERMARCHÉ - WANTY"
"2023-07-12",134,20,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Arnaud Demare","ARKEA-B&B HOTELS"
"2023-07-12",106,21,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Mathieu Van Der Poel","ALPECIN-DECEUNINCK"
"2023-07-12",165,22,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Alexis Renard","COFIDIS"
"2023-07-12",131,23,13826,0,0,"Saint-Méen-Le-Grand","FRA","France","Laval Espace Mayenne","FRA","France","171.4","flat","Kévin Vauquelin","ARKEA-B&B HOTELS"
